content_id,client_id,rf_score,risk_tier,reason_code,action,seen_in_training,days_since_last_update,impressions_90d,avg_position,ctr
content_fff2bc7b4763,client_3fdba35f04,0.6691965864055367,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,387,36.2,0.0
content_c7112985c15c,client_19581e27de,0.6691937948521391,moderate,low_priority,no_action,True,20,5142,7.3,0.12
content_495325b9d69e,client_6208ef0f77,0.6691905228030106,moderate,low_priority,no_action,True,104,50,13.8,0.0
content_bfebd3351a9f,client_a88a7902cb,0.6691891023389335,moderate,low_priority,no_action,True,28,1803,54.7,0.0
content_2bbf7b18b453,client_6208ef0f77,0.6691612724731083,moderate,low_priority,no_action,True,20,1740,5.8,0.11
content_3a3e736a6252,client_8722616204,0.6691513549006871,moderate,low_priority,no_action,True,8,89,9.4,0.0
content_ae027b3816d3,client_6208ef0f77,0.6691167414967616,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,10995,13.3,0.22
content_4d869dce9d79,client_bbb965ab0c,0.6691092188233414,moderate,low_priority,no_action,True,20,875,13.2,0.23
content_85842c12d5ee,client_7f2253d7e2,0.6690864336911175,moderate,low_priority,no_action,True,20,509,18.0,0.0
content_8e329558bb9e,client_6208ef0f77,0.6690796295515822,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,588,8.5,0.0
content_b129eade19b4,client_6208ef0f77,0.6690703323956274,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,1219,26.6,0.08
content_c635ab548f05,client_6208ef0f77,0.6690524907977498,moderate,low_priority,no_action,True,20,11025,26.8,0.21
content_699a83add7b0,client_6208ef0f77,0.6690521146837157,moderate,low_priority,no_action,True,20,1324,5.6,0.15
content_33b25855b6d9,client_4e07408562,0.6690483339663771,moderate,low_priority,no_action,False,7,722,20.9,0.0
content_fc701420f629,client_6208ef0f77,0.6690313003297581,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,14735,30.1,0.03
content_9213bbdc01d1,client_3fdba35f04,0.6690274679048875,moderate,low_priority,no_action,True,20,6117,23.8,0.02
content_4f004a31eee9,client_a88a7902cb,0.6690231949697116,moderate,low_priority,no_action,True,20,725,31.6,0.0
content_3b8d45576f0f,client_7f2253d7e2,0.6690078016354077,moderate,low_priority,no_action,True,20,1958,6.7,0.2
content_9b03dbbf0470,client_3fdba35f04,0.6690028952565601,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,759,7.1,0.13
content_adaa673e51f9,client_6208ef0f77,0.6689942647216034,moderate,low_priority,no_action,True,20,1210,7.1,0.08
content_65a668d53c13,client_7f2253d7e2,0.6689920964943584,moderate,low_priority,no_action,True,20,8305,2.9,0.06
content_6ee43d307ca9,client_f369cb89fc,0.6689804104498702,moderate,low_priority,no_action,False,20,291,27.0,0.0
content_7d0d01e80d21,client_a88a7902cb,0.6689804104498702,moderate,low_priority,no_action,True,20,313,18.3,0.0
content_161269462ecb,client_3fdba35f04,0.668979172661972,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,596,16.2,0.0
content_fd1aab483a37,client_f74efabef1,0.6689775370743493,moderate,low_priority,no_action,True,20,144,21.3,0.0
content_16743e785219,client_6208ef0f77,0.6689659134670127,moderate,low_priority,no_action,True,20,3322,23.8,0.24
content_44f0ae643b8b,client_3fdba35f04,0.6689648017130629,moderate,low_priority,no_action,True,20,2686,6.8,0.15
content_6d937860a155,client_bbb965ab0c,0.6689543028238721,moderate,low_priority,no_action,True,20,537,7.8,0.19
content_c830ecf3d37d,client_6208ef0f77,0.6689357339136971,moderate,low_priority,no_action,True,20,374,43.0,0.0
content_feabb5319adc,client_3fdba35f04,0.6689177929655609,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,1229,34.0,0.0
content_f713f097536a,client_3fdba35f04,0.6689116068213715,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,2150,16.8,0.05
content_2b2e4f07c3c7,client_6208ef0f77,0.668908808357519,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,679,6.5,0.0
content_ed8663f738c7,client_3fdba35f04,0.668903940568006,moderate,low_priority,no_action,True,8,28,34.1,0.0
content_c0b4c660ccdb,client_8527a891e2,0.6688804147082504,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,False,104,2383,14.8,0.08
content_83f4b3f5b49e,client_6208ef0f77,0.6688650880529871,moderate,low_priority,no_action,True,104,70,39.2,0.0
content_13f39d8a8488,client_3fdba35f04,0.6688649457758169,moderate,low_priority,no_action,True,20,7029,27.7,0.01
content_37f4883d6bbe,client_349c41201b,0.6688539353599768,moderate,low_priority,no_action,True,20,4422,16.0,0.11
content_096f4d94ce09,client_3fdba35f04,0.6688458682083311,moderate,low_priority,no_action,True,104,25,28.2,0.0
content_aad3ae9caf56,client_6208ef0f77,0.6688450722214864,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,3460,24.0,0.0
content_975258bc8e7a,client_19581e27de,0.6688440305933225,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,1206,17.3,0.25
content_06702fe891e8,client_a88a7902cb,0.6688357293302459,moderate,low_priority,no_action,True,20,192,21.2,0.0
content_08115d3a65f6,client_7f2253d7e2,0.6688336791663008,moderate,low_priority,no_action,True,20,1211,17.4,0.08
content_99f56cb3eef4,client_6208ef0f77,0.6688325667661545,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,1646,24.9,0.06
content_d1c95f78ee41,client_6208ef0f77,0.6688296830497596,moderate,low_priority,no_action,True,20,1652,5.4,0.12
content_4e9f854cc6ee,client_f74efabef1,0.6688296830497596,moderate,low_priority,no_action,True,20,2554,6.5,0.12
content_63e183b88cbf,client_a88a7902cb,0.6688212878319072,moderate,low_priority,no_action,True,28,75,15.4,0.0
content_4a2f99b1973e,client_349c41201b,0.6688203302767735,moderate,low_priority,no_action,True,20,2945,20.9,0.0
content_31e36b00f64d,client_bbb965ab0c,0.6688180570122968,moderate,low_priority,no_action,True,20,692,5.1,0.14
content_bd899aaea75e,client_6208ef0f77,0.6688166621204211,moderate,low_priority,no_action,True,104,166,20.1,0.0
content_1052cb379f1d,client_6208ef0f77,0.6688166621204211,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,404,15.5,0.0
content_04539a036552,client_6208ef0f77,0.6688144826918875,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,7061,33.0,0.1
content_a17f59373de5,client_6208ef0f77,0.668781662012713,moderate,low_priority,no_action,True,20,122,5.8,0.0
content_82d5426dc163,client_3fdba35f04,0.6687729959889591,moderate,low_priority,no_action,True,20,6901,9.0,0.03
content_1db1207be2e1,client_6208ef0f77,0.66875304514748,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,950,6.0,0.11
content_03da7338b27f,client_f369cb89fc,0.668752445760701,moderate,low_priority,no_action,False,20,2612,19.5,0.0
content_87027ccd8c98,client_6208ef0f77,0.6687450515819277,moderate,low_priority,no_action,True,20,361,2.7,0.0
content_03bf85092870,client_7f2253d7e2,0.668728071982853,moderate,low_priority,no_action,True,20,2285,8.0,0.18
content_a3896a2314cf,client_7f2253d7e2,0.6687242216237262,moderate,low_priority,no_action,True,20,2195,12.1,0.14
content_7ca4a97abb4f,client_6208ef0f77,0.6687047490069177,moderate,low_priority,no_action,True,104,137,8.6,0.0
content_8fb79a8290e8,client_a88a7902cb,0.6687012805588242,moderate,low_priority,no_action,True,20,323,17.4,0.0
content_a4df4a987bec,client_f369cb89fc,0.6686897227022388,moderate,low_priority,no_action,False,20,72,35.5,0.0
content_b86ac81ef83b,client_6208ef0f77,0.6686884248554189,moderate,low_priority,no_action,True,104,96,15.4,0.0
content_c6947f8d6577,client_3fdba35f04,0.6686835257503659,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,310,4.7,0.65
content_6ea7ea8bdfaa,client_bbb965ab0c,0.6686744511558694,moderate,low_priority,no_action,True,20,72,28.5,0.0
content_a2c206712e43,client_3fdba35f04,0.6686264318921619,moderate,low_priority,no_action,True,19,1309,24.3,0.08
content_29ca977d3a23,client_8527a891e2,0.6686029984032,moderate,low_priority,no_action,False,92,24,6.8,0.0
content_e53f156434c5,client_3fdba35f04,0.6685993622028923,moderate,low_priority,no_action,True,20,31,9.5,0.0
content_150f89b1d73b,client_7f2253d7e2,0.6685876197184856,moderate,low_priority,no_action,True,20,83490,45.0,0.04
content_dde365ff0745,client_6208ef0f77,0.668577738302809,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,15591,26.8,0.08
content_35892dd8d9fc,client_f74efabef1,0.6685774035817497,moderate,low_priority,no_action,True,20,280,22.6,0.0
content_e9b1a31fec8c,client_6208ef0f77,0.6685762807128341,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,1803,53.0,0.06
content_dee4268ec163,client_19581e27de,0.6685546984449243,moderate,low_priority,no_action,True,20,4263,6.3,0.12
content_8517b9b89fbf,client_3fdba35f04,0.668549976530983,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,2516,17.7,0.04
content_4905723bb4b4,client_6208ef0f77,0.668531938152838,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,1128,21.0,0.18
content_48bd817367a8,client_a88a7902cb,0.6685314247417855,moderate,low_priority,no_action,True,20,216,30.4,0.0
content_103f365d51f4,client_3fdba35f04,0.6685260858755715,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,980,16.7,0.82
content_8510c093dd33,client_a88a7902cb,0.6684879462683055,moderate,low_priority,no_action,True,20,517,7.5,0.19
content_796dad789cec,client_bbb965ab0c,0.6684855962263772,moderate,low_priority,no_action,True,15,1399,25.1,0.14
content_7c7f619c8613,client_6208ef0f77,0.6684828753113476,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,4643,13.1,0.24
content_1e74de68fb37,client_349c41201b,0.6684599167538378,moderate,low_priority,no_action,True,20,1867,9.5,0.21
content_a4e31d98e83b,client_f369cb89fc,0.6684494919203623,moderate,low_priority,no_action,False,20,99,8.7,0.0
content_c71b37bfea86,client_349c41201b,0.6684261494560999,moderate,low_priority,no_action,True,20,1095,30.3,0.09
content_acd898a2f08a,client_19581e27de,0.6684219029204116,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,2902,15.6,0.03
content_84bcb41f8825,client_3fdba35f04,0.6684193778671432,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,2614,13.8,0.04
content_7852e54e8f47,client_6208ef0f77,0.6684122563350471,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,4105,23.1,0.12
content_5a6962980c18,client_6208ef0f77,0.6683981908109548,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,10755,24.7,0.12
content_02d39f863844,client_8722616204,0.6683927249406293,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,629,10.7,0.0
content_bd84855a4cd1,client_6208ef0f77,0.668367002804338,moderate,low_priority,no_action,True,104,99,23.3,0.0
content_2ccee2bc5f01,client_3fdba35f04,0.6683651997151145,moderate,low_priority,no_action,True,20,960,8.6,0.21
content_dd9430a4b62c,client_7f2253d7e2,0.6683604318759007,moderate,low_priority,no_action,True,20,9429,6.0,0.07
content_49913431041e,client_349c41201b,0.6683553270289995,moderate,low_priority,no_action,True,8,1108,33.7,0.09
content_dd635253d90e,client_6208ef0f77,0.668352730284252,moderate,low_priority,no_action,True,104,33286,4.6,0.02
content_b79c6583db35,client_7f2253d7e2,0.6683455750967665,moderate,low_priority,no_action,True,20,534,16.7,0.0
content_1520bae94c77,client_f369cb89fc,0.6683419480544528,moderate,low_priority,no_action,False,20,109,2.4,0.0
content_6454c6573f65,client_6208ef0f77,0.6683406966914068,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,484,15.6,0.0
content_9b5722c5285b,client_7f2253d7e2,0.6683225453634913,moderate,low_priority,no_action,True,20,2979,10.5,0.1
content_15085e765560,client_bbb965ab0c,0.6683045791965565,moderate,low_priority,no_action,True,20,390,16.9,0.0
content_fc6bfa0d75b6,client_3fdba35f04,0.6682879974119265,moderate,low_priority,no_action,True,104,122,4.7,0.82
content_ae6d1339904d,client_7f2253d7e2,0.6682829456639425,moderate,low_priority,no_action,True,20,17622,19.5,0.0
content_1a4ae9dc2f72,client_d029fa3a95,0.6682634465654735,moderate,low_priority,no_action,True,183,50,18.3,0.0
content_9cf5fa72fe44,client_a88a7902cb,0.668214815005071,moderate,low_priority,no_action,True,20,545,29.8,0.0
content_2dc21ef382a5,client_3fdba35f04,0.6681995610410684,moderate,low_priority,no_action,True,14,2786,17.2,0.11
content_aa69d4f26c07,client_a88a7902cb,0.6681969618140285,moderate,low_priority,no_action,True,28,63,19.5,0.0
content_111c5a6a30b1,client_bbb965ab0c,0.6681959792475151,moderate,low_priority,no_action,True,20,2469,38.4,0.16
content_c404fd7eeb65,client_f74efabef1,0.6681799279924254,moderate,low_priority,no_action,True,20,1205,26.4,0.0
content_87b71326c01a,client_349c41201b,0.6681697885461685,moderate,low_priority,no_action,True,8,7318,16.6,0.03
content_6d6a4ec00ac2,client_6208ef0f77,0.6681642281115652,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,430,13.2,0.0
content_ac372910117f,client_a88a7902cb,0.6681631514138912,moderate,low_priority,no_action,True,20,417,20.9,0.0
content_714a5a846269,client_a88a7902cb,0.6681631514138912,moderate,low_priority,no_action,True,20,202,28.8,0.0
content_79bf16aa1098,client_a88a7902cb,0.6681631514138912,moderate,low_priority,no_action,True,20,168,15.5,0.0
content_3643544dc1fc,client_6208ef0f77,0.6681441347594778,moderate,low_priority,no_action,True,104,105,14.4,0.0
content_7daa76a89c98,client_f74efabef1,0.6681190390846569,moderate,low_priority,no_action,True,8,89,8.9,0.0
content_51b25d2ba2f8,client_bbb965ab0c,0.6681149944156588,moderate,low_priority,no_action,True,15,2217,11.3,0.23
content_9a2de795818f,client_3fdba35f04,0.6681093319513672,moderate,low_priority,no_action,True,14,2171,17.6,0.09
content_78f888423953,client_bbb965ab0c,0.6681003736805382,moderate,low_priority,no_action,True,15,1347,10.2,0.22
content_3523f5fdc859,client_8527a891e2,0.6680837791277189,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,False,104,2436,7.1,0.08
content_6affd85a3f74,client_3fdba35f04,0.6680458795085821,moderate,low_priority,no_action,True,20,7635,15.1,0.07
content_22aaebea027e,client_3fdba35f04,0.6680189026662285,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,2100,5.0,0.62
content_699516b00c90,client_3fdba35f04,0.6679997969385852,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,1705,45.1,0.0
content_8d21793a6e51,client_349c41201b,0.66799192181921,moderate,low_priority,no_action,True,20,3375,9.0,0.21
content_63f7f4dde486,client_a88a7902cb,0.6679918041535643,moderate,low_priority,no_action,True,20,75,38.5,0.0
content_2b902ae8c3a1,client_f369cb89fc,0.6679903267219103,moderate,low_priority,no_action,False,8,268,20.9,0.0
content_7a86be91005d,client_3fdba35f04,0.6679891021191288,moderate,low_priority,no_action,True,20,215,13.5,0.47
content_965d2fed253b,client_19581e27de,0.6679796007946688,moderate,low_priority,no_action,True,20,659,6.9,0.15
content_15822f1838f6,client_8722616204,0.6679632896058105,moderate,low_priority,no_action,True,104,210,6.8,0.0
content_9a2747af2adb,client_f369cb89fc,0.6679626378455625,moderate,low_priority,no_action,False,8,123,3.9,0.0
content_eb3b2c3bbc34,client_f369cb89fc,0.6679510448670104,moderate,low_priority,no_action,False,20,580,1.3,0.0
content_515f11d36816,client_f369cb89fc,0.667941466161665,moderate,low_priority,no_action,False,20,384,18.2,0.0
content_a6045100d027,client_6208ef0f77,0.66794086154922,moderate,low_priority,no_action,True,104,106,7.0,0.0
content_9dee99470415,client_349c41201b,0.6679252540219826,moderate,low_priority,no_action,True,20,240,24.2,0.0
content_b5da83dcbf8e,client_19581e27de,0.6679142804890028,moderate,low_priority,no_action,True,20,2681,4.9,0.15
content_79c8dfac699a,client_bbb965ab0c,0.6679081838058781,moderate,low_priority,no_action,True,20,94,42.0,0.0
content_60f028266daa,client_f369cb89fc,0.6678930631675611,moderate,low_priority,no_action,False,88,42,7.3,0.0
content_1cfa9d635f7f,client_19581e27de,0.6678845838846884,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,4688,5.9,0.11
content_6e4e4fe35ed5,client_6208ef0f77,0.6678762134261691,moderate,low_priority,no_action,True,20,1057,8.5,0.19
content_88b343ce6e92,client_349c41201b,0.6678665049261583,moderate,low_priority,no_action,True,8,1151,29.0,0.0
content_3b26815717ae,client_f369cb89fc,0.6678534789848367,moderate,low_priority,no_action,False,20,4650,28.5,0.09
content_d7f2fe6d88f0,client_f74efabef1,0.6678490183373443,moderate,low_priority,no_action,True,8,547,17.9,0.0
content_2c98ce84fc8b,client_7f2253d7e2,0.6678418574844762,moderate,low_priority,no_action,True,20,618,4.9,0.16
content_569e0d485db8,client_349c41201b,0.6678391329822967,moderate,low_priority,no_action,True,20,1816,28.1,0.06
content_4ba95f473df2,client_6208ef0f77,0.6678374231685327,moderate,low_priority,no_action,True,20,11115,46.6,0.08
content_3e61271fbb87,client_a88a7902cb,0.6677789097453645,moderate,low_priority,no_action,True,28,103,53.4,0.0
content_54d7514e6b2c,client_7f2253d7e2,0.6677774044272123,moderate,low_priority,no_action,True,20,182,15.1,0.0
content_98843f898048,client_6208ef0f77,0.6677709916756682,moderate,stale_visible_moderate_model_risk,review_for_refresh_secondary,True,104,712,4.1,0.0
content_c22fe8881622,client_8722616204,0.6677438209548434,moderate,low_priority,no_action,True,20,98,8.3,0.0
